What is 13 plus 30?,43
What is 28651 plus 69510?,98161
What is 990 plus 939?,1929
What is 275 plus 553?,828
What is 3042 plus 6085?,9127
What is 9069 plus 4299?,13368
What is 87 plus 55?,142
What is 32 plus 52?,84
What is 14127 plus 90805?,104932
What is 64 plus 96?,160
What is 8763 plus 2856?,11619
What is 5254 plus 7868?,13122
What is 57325 plus 71478?,128803
What is 3205 plus 9307?,12512
What is 1144 plus 7636?,8780
What is 25 plus 44?,69
What is 284 plus 823?,1107
What is 12945 plus 52934?,65879
What is 923 plus 458?,1381
What is 261 plus 512?,773
What is 938 plus 244?,1182
What is 288 plus 390?,678
What is 6804 plus 5876?,12680
What is 32418 plus 58423?,90841
What is 25965 plus 26685?,52650
What is 76 plus 30?,106
What is 300 plus 396?,696
What is 9782 plus 4322?,14104
What is 38 plus 83?,121
What is 85504 plus 46155?,131659
What is 42167 plus 22906?,65073
What is 74232 plus 93039?,167271
What is 9597 plus 3195?,12792
What is 12686 plus 88563?,101249
What is 19 plus 51?,70
What is 72320 plus 53233?,125553
What is 18 plus 89?,107
What is 88549 plus 78838?,167387
What is 61484 plus 22061?,83545
What is 463 plus 623?,1086
What is 80086 plus 54249?,134335
What is 521 plus 909?,1430
What is 50 plus 64?,114
What is 17 plus 27?,44
What is 53015 plus 30480?,83495
What is 1755 plus 7079?,8834
What is 188 plus 332?,520
What is 300 plus 383?,683
What is 75 plus 80?,155
What is 14 plus 66?,80
What is 4803 plus 6694?,11497
What is 816 plus 726?,1542
What is 45 plus 12?,57
What is 3039 plus 9212?,12251
What is 31638 plus 76284?,107922
What is 74140 plus 95054?,169194
What is 67579 plus 92646?,160225
What is 9416 plus 7931?,17347
What is 25328 plus 48159?,73487
What is 8238 plus 4587?,12825
What is 249 plus 465?,714
What is 349 plus 224?,573
What is 316 plus 933?,1249
What is 6441 plus 4499?,10940
What is 40 plus 77?,117
What is 7317 plus 2769?,10086
What is 36189 plus 87375?,123564
What is 83 plus 71?,154
What is 78 plus 30?,108
What is 253 plus 932?,1185
What is 8858 plus 5297?,14155
What is 3176 plus 9654?,12830
What is 66965 plus 88929?,155894
What is 12 plus 55?,67
What is 14535 plus 31045?,45580
What is 4112 plus 4023?,8135
What is 970 plus 405?,1375
What is 865 plus 595?,1460
What is 59 plus 56?,115
What is 72936 plus 31933?,104869
What is 1711 plus 3685?,5396
What is 842 plus 331?,1173
What is 5239 plus 3098?,8337
What is 9865 plus 5911?,15776
What is 2591 plus 1010?,3601
What is 7448 plus 3800?,11248
What is 3509 plus 6641?,10150
What is 5231 plus 9820?,15051
What is 2222 plus 3940?,6162
What is 386 plus 554?,940
What is 27127 plus 24274?,51401
What is 85551 plus 59901?,145452
What is 7010 plus 3440?,10450
What is 35034 plus 68080?,103114
What is 65 plus 92?,157
What is 62 plus 30?,92
What is 61 plus 50?,111
What is 89 plus 94?,183
What is 332 plus 205?,537
What is 23557 plus 32494?,56051
What is 7722 plus 7346?,15068
What is 98 plus 94?,192
What is 13 plus 78?,91
What is 10420 plus 41175?,51595
What is 5969 plus 9368?,15337
What is 66 plus 64?,130
What is 56 plus 76?,132
What is 79402 plus 64132?,143534
What is 54254 plus 76897?,131151
What is 2374 plus 1251?,3625
What is 396 plus 687?,1083
What is 52928 plus 29522?,82450
What is 46 plus 15?,61
What is 5641 plus 9507?,15148
What is 926 plus 526?,1452
What is 50 plus 56?,106
What is 79408 plus 32097?,111505
What is 76 plus 74?,150
What is 63 plus 72?,135
What is 263 plus 209?,472
What is 7907 plus 8193?,16100
What is 82905 plus 98306?,181211
What is 63 plus 70?,133
What is 7947 plus 5215?,13162
What is 59 plus 58?,117
What is 30 plus 32?,62
What is 97 plus 25?,122
What is 882 plus 707?,1589
What is 6380 plus 7050?,13430
What is 484 plus 559?,1043
What is 11494 plus 47657?,59151
What is 822 plus 521?,1343
What is 52 plus 26?,78
What is 6773 plus 1324?,8097
What is 60 plus 22?,82
What is 4461 plus 2125?,6586
What is 38275 plus 47682?,85957
What is 74283 plus 99316?,173599
What is 149 plus 783?,932
What is 31 plus 59?,90
What is 93 plus 24?,117
What is 323 plus 825?,1148
What is 9026 plus 1220?,10246
What is 204 plus 633?,837
What is 560 plus 305?,865
What is 3413 plus 8841?,12254
What is 251 plus 942?,1193
What is 6130 plus 7499?,13629
What is 79275 plus 27208?,106483
What is 24852 plus 20873?,45725
What is 1768 plus 7292?,9060
What is 78896 plus 13380?,92276
What is 12 plus 59?,71
What is 2852 plus 2986?,5838
What is 2733 plus 4393?,7126
What is 200 plus 603?,803
What is 924 plus 868?,1792
What is 911 plus 209?,1120
What is 928 plus 998?,1926
What is 9291 plus 6718?,16009
What is 285 plus 798?,1083
What is 91 plus 27?,118
What is 38 plus 92?,130
What is 38 plus 92?,130
What is 5123 plus 3051?,8174
What is 3483 plus 8627?,12110
What is 585 plus 124?,709
What is 40 plus 86?,126
What is 846 plus 215?,1061
What is 358 plus 782?,1140
What is 5625 plus 7156?,12781
What is 64 plus 10?,74
What is 289 plus 988?,1277
What is 14 plus 79?,93
What is 53658 plus 67822?,121480
What is 942 plus 366?,1308
What is 27 plus 96?,123
What is 47017 plus 25500?,72517
What is 37703 plus 47538?,85241
What is 959 plus 388?,1347
What is 78419 plus 46993?,125412
What is 23976 plus 57077?,81053
What is 451 plus 666?,1117
What is 73986 plus 51485?,125471
What is 43 plus 46?,89
What is 7852 plus 6327?,14179
What is 599 plus 378?,977
What is 29 plus 47?,76
What is 6609 plus 4129?,10738
What is 2688 plus 9801?,12489
What is 82506 plus 30079?,112585
What is 36 plus 15?,51
What is 91 plus 59?,150
What is 6426 plus 7313?,13739
What is 4750 plus 3628?,8378
What is 736 plus 302?,1038
What is 9031 plus 4079?,13110
What is 281 plus 790?,1071
What is 2601 plus 9848?,12449
What is 52 plus 30?,82
What is 6741 plus 3003?,9744
What is 319 plus 522?,841
What is 59 plus 50?,109
What is 976 plus 947?,1923
What is 84 plus 60?,144
What is 28101 plus 19261?,47362
What is 5935 plus 6544?,12479
What is 65805 plus 73890?,139695
What is 133 plus 343?,476
What is 7839 plus 7136?,14975
What is 47430 plus 26960?,74390
What is 98893 plus 35389?,134282
What is 45174 plus 37163?,82337
What is 1640 plus 4451?,6091
What is 397 plus 532?,929
What is 78 plus 33?,111
What is 3499 plus 5506?,9005
What is 502 plus 656?,1158
What is 238 plus 259?,497
What is 33 plus 93?,126
What is 72698 plus 51265?,123963
What is 539 plus 437?,976
What is 1173 plus 9418?,10591
What is 794 plus 914?,1708
What is 682 plus 866?,1548
What is 653 plus 479?,1132
What is 378 plus 546?,924
What is 386 plus 535?,921
What is 7323 plus 4259?,11582
What is 97 plus 74?,171
What is 63153 plus 14613?,77766
What is 204 plus 699?,903
What is 9857 plus 5921?,15778
What is 66484 plus 79175?,145659
What is 2146 plus 6892?,9038
What is 72 plus 94?,166
What is 967 plus 881?,1848
What is 15306 plus 79021?,94327
What is 51949 plus 38755?,90704
What is 790 plus 223?,1013
What is 52008 plus 47716?,99724
What is 703 plus 136?,839
What is 943 plus 946?,1889
What is 97033 plus 93437?,190470
What is 1239 plus 9649?,10888
What is 98 plus 57?,155
What is 16004 plus 95810?,111814
What is 69865 plus 34753?,104618
What is 65638 plus 52314?,117952
What is 51964 plus 13302?,65266
What is 408 plus 548?,956
What is 14 plus 95?,109
What is 5499 plus 4992?,10491
What is 7152 plus 6572?,13724
What is 1979 plus 7197?,9176
What is 136 plus 291?,427
What is 30 plus 10?,40
What is 88183 plus 56399?,144582
What is 77220 plus 61039?,138259
What is 41 plus 75?,116
What is 32 plus 79?,111
What is 49 plus 25?,74
What is 7859 plus 7912?,15771
What is 793 plus 981?,1774
What is 15039 plus 34013?,49052
What is 21964 plus 19060?,41024
What is 4218 plus 1863?,6081
What is 8251 plus 6616?,14867
What is 974 plus 623?,1597
What is 83 plus 94?,177
What is 72 plus 89?,161
What is 23 plus 53?,76
What is 87 plus 51?,138
What is 129 plus 350?,479
What is 719 plus 616?,1335
What is 118 plus 850?,968
What is 20041 plus 74731?,94772
What is 56 plus 63?,119
What is 43757 plus 24231?,67988
What is 199 plus 846?,1045
What is 891 plus 151?,1042
What is 5561 plus 5726?,11287
What is 63 plus 12?,75
What is 84 plus 76?,160
What is 14 plus 71?,85
What is 261 plus 242?,503
What is 7509 plus 8837?,16346
What is 64 plus 20?,84
What is 58 plus 33?,91
What is 8044 plus 5795?,13839
What is 928 plus 204?,1132
What is 56 plus 55?,111
What is 4459 plus 2095?,6554
What is 28 plus 15?,43
What is 911 plus 285?,1196
What is 53517 plus 24820?,78337
What is 343 plus 224?,567
What is 210 plus 672?,882
What is 58038 plus 90838?,148876
What is 356 plus 855?,1211
What is 407 plus 567?,974
What is 58 plus 94?,152
What is 850 plus 600?,1450
What is 61733 plus 37185?,98918
What is 9540 plus 6239?,15779
What is 917 plus 616?,1533
What is 42133 plus 57976?,100109
What is 1936 plus 7794?,9730
What is 68 plus 34?,102
What is 164 plus 613?,777
What is 7540 plus 4156?,11696
What is 7798 plus 3969?,11767
What is 531 plus 737?,1268
What is 32 plus 91?,123
What is 60988 plus 40458?,101446
What is 816 plus 556?,1372
What is 825 plus 179?,1004
What is 726 plus 963?,1689
What is 5709 plus 6705?,12414
What is 83 plus 50?,133
What is 16 plus 47?,63
What is 80236 plus 65844?,146080
What is 55568 plus 67152?,122720
What is 540 plus 749?,1289
What is 1508 plus 1922?,3430
What is 4761 plus 9153?,13914
What is 64 plus 32?,96
What is 953 plus 897?,1850
What is 2780 plus 9326?,12106
What is 324 plus 159?,483
What is 807 plus 640?,1447
What is 73 plus 78?,151
What is 2900 plus 8289?,11189
What is 19194 plus 23872?,43066
What is 9851 plus 5507?,15358
What is 98274 plus 32565?,130839
What is 62 plus 36?,98
What is 9711 plus 4713?,14424
What is 452 plus 474?,926
What is 425 plus 695?,1120
What is 7028 plus 7390?,14418
What is 69306 plus 32920?,102226
What is 75144 plus 97590?,172734
What is 717 plus 395?,1112
What is 57957 plus 46929?,104886
What is 202 plus 698?,900
What is 53830 plus 96896?,150726
What is 231 plus 747?,978
What is 6947 plus 5701?,12648
What is 384 plus 863?,1247
What is 979 plus 514?,1493
What is 9681 plus 2175?,11856
What is 792 plus 999?,1791
What is 44717 plus 50066?,94783
What is 22697 plus 24882?,47579
What is 730 plus 582?,1312
What is 83377 plus 71288?,154665
What is 508 plus 965?,1473
What is 34 plus 25?,59
What is 46 plus 98?,144
What is 1879 plus 4334?,6213
What is 43561 plus 74274?,117835
What is 3337 plus 2227?,5564
What is 3957 plus 3075?,7032
What is 363 plus 987?,1350
What is 858 plus 284?,1142
What is 76 plus 95?,171
What is 63576 plus 59036?,122612
What is 14 plus 25?,39
What is 34958 plus 10688?,45646
What is 2481 plus 8192?,10673
What is 7602 plus 9614?,17216
What is 19 plus 12?,31
What is 18148 plus 84654?,102802
What is 80 plus 70?,150
What is 5158 plus 4316?,9474
What is 135 plus 843?,978
What is 64 plus 13?,77
What is 6210 plus 3174?,9384
What is 44698 plus 67905?,112603
What is 969 plus 179?,1148
What is 55 plus 75?,130
What is 667 plus 227?,894
What is 76 plus 55?,131
What is 8284 plus 4210?,12494
What is 45 plus 88?,133
What is 28787 plus 61517?,90304
What is 329 plus 722?,1051
What is 478 plus 103?,581
What is 976 plus 722?,1698
What is 897 plus 706?,1603
What is 215 plus 334?,549
What is 16 plus 65?,81
What is 9933 plus 9945?,19878
What is 1905 plus 7586?,9491
What is 919 plus 670?,1589
What is 5090 plus 8756?,13846
What is 614 plus 584?,1198
What is 255 plus 820?,1075
What is 6959 plus 6608?,13567
What is 59369 plus 51202?,110571
What is 95856 plus 72251?,168107
What is 97113 plus 75708?,172821
What is 74 plus 96?,170
What is 84 plus 49?,133
What is 1926 plus 3526?,5452
What is 62 plus 72?,134
What is 8652 plus 9851?,18503
What is 85 plus 87?,172
What is 53 plus 18?,71
What is 9629 plus 9284?,18913
What is 132 plus 975?,1107
What is 4510 plus 4332?,8842
What is 845 plus 692?,1537
What is 52 plus 48?,100
What is 82779 plus 31239?,114018
What is 83158 plus 37627?,120785
What is 946 plus 648?,1594
What is 8310 plus 6682?,14992
What is 7631 plus 9905?,17536
What is 30254 plus 52385?,82639
What is 314 plus 565?,879
What is 187 plus 749?,936
What is 8736 plus 3298?,12034
What is 3619 plus 4939?,8558
What is 18 plus 93?,111
What is 8779 plus 6657?,15436
What is 250 plus 804?,1054
What is 17 plus 57?,74
What is 999 plus 350?,1349
What is 89 plus 34?,123
What is 801 plus 854?,1655
What is 87 plus 67?,154
What is 18 plus 35?,53
What is 45666 plus 93894?,139560
What is 63 plus 79?,142
What is 394 plus 274?,668
What is 1252 plus 3906?,5158
What is 55601 plus 29571?,85172
What is 2843 plus 4413?,7256
What is 874 plus 545?,1419
What is 248 plus 371?,619
What is 220 plus 358?,578
What is 3883 plus 8302?,12185
What is 7845 plus 3114?,10959
What is 886 plus 942?,1828
What is 5849 plus 2518?,8367
What is 71 plus 50?,121
What is 7380 plus 9850?,17230
What is 97 plus 83?,180
What is 90710 plus 56771?,147481
What is 5121 plus 2767?,7888
What is 4485 plus 7638?,12123
What is 40 plus 66?,106
What is 6225 plus 7782?,14007
What is 3451 plus 9200?,12651
What is 66972 plus 16987?,83959
What is 9726 plus 2164?,11890
What is 93951 plus 64099?,158050
What is 733 plus 117?,850
What is 245 plus 997?,1242
What is 61136 plus 33742?,94878
What is 27 plus 85?,112
What is 20 plus 35?,55
What is 562 plus 443?,1005
What is 98 plus 19?,117
What is 91 plus 41?,132
What is 49282 plus 96649?,145931
What is 71364 plus 65612?,136976
What is 527 plus 409?,936
What is 43 plus 41?,84
What is 81588 plus 46662?,128250
What is 6264 plus 6480?,12744
What is 9088 plus 8575?,17663
What is 417 plus 431?,848
What is 4246 plus 5786?,10032
What is 85 plus 68?,153
What is 1202 plus 8151?,9353
What is 58 plus 76?,134
What is 2252 plus 3160?,5412
What is 60 plus 88?,148
What is 61 plus 35?,96
What is 19 plus 43?,62
What is 604 plus 264?,868
What is 4913 plus 3729?,8642
What is 3098 plus 8741?,11839
What is 34787 plus 36056?,70843
What is 702 plus 356?,1058
What is 19417 plus 71003?,90420
What is 39346 plus 33680?,73026
What is 222 plus 176?,398
What is 4843 plus 5308?,10151
What is 88 plus 17?,105
What is 64 plus 13?,77
What is 82 plus 42?,124
What is 44 plus 96?,140
What is 14 plus 24?,38
What is 824 plus 660?,1484
What is 24092 plus 72964?,97056
What is 226 plus 740?,966
What is 2884 plus 6409?,9293
What is 325 plus 917?,1242
What is 1584 plus 7722?,9306
What is 51 plus 78?,129
What is 99446 plus 46189?,145635
What is 48509 plus 22548?,71057
What is 241 plus 919?,1160
What is 20 plus 68?,88
What is 84 plus 63?,147
What is 1891 plus 9141?,11032
What is 5662 plus 9227?,14889
What is 586 plus 625?,1211
What is 621 plus 243?,864
What is 4001 plus 3439?,7440
What is 6556 plus 8203?,14759
What is 530 plus 421?,951
What is 68 plus 81?,149
What is 3852 plus 6254?,10106
What is 26099 plus 12976?,39075
What is 471 plus 559?,1030
What is 263 plus 256?,519
What is 4087 plus 5391?,9478
What is 90821 plus 88506?,179327
What is 78 plus 52?,130
What is 43649 plus 38039?,81688
What is 7937 plus 4671?,12608
What is 51946 plus 76531?,128477
What is 77313 plus 24247?,101560
What is 28479 plus 67793?,96272
What is 21 plus 43?,64
What is 14663 plus 58085?,72748
What is 75 plus 87?,162
What is 2774 plus 2442?,5216
What is 888 plus 311?,1199
What is 526 plus 731?,1257
What is 11545 plus 35578?,47123
What is 9550 plus 6948?,16498
What is 383 plus 531?,914
What is 29 plus 56?,85
What is 405 plus 964?,1369
What is 3701 plus 7654?,11355
What is 4262 plus 2866?,7128
What is 8249 plus 3389?,11638
What is 7250 plus 4885?,12135
What is 994 plus 968?,1962
What is 408 plus 700?,1108
What is 73 plus 91?,164
What is 64 plus 42?,106
What is 522 plus 719?,1241
What is 557 plus 985?,1542
What is 5146 plus 7826?,12972
What is 34 plus 25?,59
What is 75018 plus 96888?,171906
What is 6912 plus 4961?,11873
What is 108 plus 902?,1010
What is 9523 plus 8131?,17654
What is 67378 plus 83461?,150839
What is 1630 plus 6998?,8628
What is 278 plus 648?,926
What is 459 plus 460?,919
What is 20 plus 80?,100
What is 492 plus 397?,889
What is 681 plus 245?,926
What is 9321 plus 1233?,10554
What is 34 plus 43?,77
What is 63 plus 37?,100
What is 5725 plus 4796?,10521
What is 26952 plus 31688?,58640
What is 695 plus 644?,1339
What is 385 plus 243?,628
What is 43686 plus 50805?,94491
What is 94466 plus 68573?,163039
What is 613 plus 512?,1125
What is 84 plus 66?,150
What is 7837 plus 3084?,10921
What is 45672 plus 53489?,99161
What is 97562 plus 80918?,178480
What is 16 plus 86?,102
What is 5290 plus 3973?,9263
What is 31306 plus 34029?,65335
What is 43616 plus 11817?,55433
What is 44347 plus 59897?,104244
What is 98 plus 15?,113
What is 94734 plus 13982?,108716
What is 337 plus 845?,1182
What is 15 plus 38?,53
What is 8653 plus 4431?,13084
What is 28716 plus 21105?,49821
What is 80081 plus 81120?,161201
What is 61168 plus 97642?,158810
What is 136 plus 231?,367
What is 9384 plus 2393?,11777
What is 15 plus 64?,79
What is 862 plus 745?,1607
What is 26414 plus 11033?,37447
What is 89 plus 87?,176
What is 13229 plus 87437?,100666
What is 83 plus 44?,127
What is 69600 plus 76900?,146500
What is 7168 plus 9906?,17074
What is 33213 plus 31264?,64477
What is 6652 plus 3221?,9873
What is 68 plus 71?,139
What is 58 plus 25?,83
What is 829 plus 510?,1339
What is 9651 plus 6863?,16514
What is 3073 plus 8353?,11426
What is 32263 plus 57642?,89905
What is 79 plus 79?,158
What is 82026 plus 54794?,136820
What is 9145 plus 5039?,14184
What is 8220 plus 6922?,15142
What is 25067 plus 28561?,53628
What is 77 plus 63?,140
What is 395 plus 470?,865
What is 7739 plus 7039?,14778
What is 94337 plus 29395?,123732
What is 60224 plus 89733?,149957
What is 35057 plus 37819?,72876
What is 775 plus 735?,1510
What is 4935 plus 6799?,11734
What is 70 plus 36?,106
What is 786 plus 519?,1305
What is 74899 plus 29030?,103929
What is 73 plus 82?,155
What is 48697 plus 56957?,105654
What is 76 plus 23?,99
What is 69352 plus 51196?,120548
What is 32 plus 51?,83
What is 18 plus 94?,112
What is 653 plus 668?,1321
What is 32645 plus 67137?,99782
What is 68 plus 52?,120
What is 21365 plus 30875?,52240
What is 986 plus 429?,1415
What is 54220 plus 82770?,136990
What is 3001 plus 8898?,11899
What is 31716 plus 12278?,43994
What is 96 plus 69?,165
What is 267 plus 501?,768
What is 457 plus 435?,892
What is 6785 plus 7600?,14385
What is 11 plus 83?,94
What is 77123 plus 46563?,123686
What is 928 plus 544?,1472
What is 778 plus 467?,1245
What is 9144 plus 6818?,15962
What is 38522 plus 83171?,121693
What is 76 plus 99?,175
What is 94206 plus 78867?,173073
What is 85695 plus 44238?,129933
What is 4097 plus 4117?,8214
What is 75 plus 16?,91
What is 791 plus 868?,1659
What is 3884 plus 8067?,11951
What is 60032 plus 51713?,111745
What is 42173 plus 93195?,135368
What is 22 plus 43?,65
What is 328 plus 317?,645
What is 10 plus 94?,104
What is 77945 plus 34303?,112248
What is 6065 plus 9551?,15616
What is 29 plus 18?,47
What is 910 plus 740?,1650
What is 322 plus 106?,428
What is 647 plus 794?,1441
What is 52692 plus 54178?,106870
What is 90865 plus 68730?,159595
What is 586 plus 415?,1001
What is 6976 plus 9471?,16447
What is 4724 plus 9659?,14383
What is 119 plus 485?,604
What is 29 plus 11?,40
What is 99 plus 72?,171
What is 283 plus 959?,1242
What is 7924 plus 8901?,16825
What is 1631 plus 8494?,10125
What is 28158 plus 90077?,118235
What is 744 plus 910?,1654
What is 87168 plus 75643?,162811
What is 54246 plus 26538?,80784
What is 5412 plus 4034?,9446
What is 68018 plus 40451?,108469
What is 25764 plus 24985?,50749
What is 474 plus 400?,874
What is 125 plus 761?,886
What is 66 plus 97?,163
What is 736 plus 206?,942
What is 22 plus 23?,45
What is 24 plus 83?,107
What is 4897 plus 8943?,13840
What is 34723 plus 99011?,133734
What is 29602 plus 62186?,91788
What is 601 plus 222?,823
What is 2044 plus 7152?,9196
What is 28477 plus 24038?,52515
What is 4731 plus 3845?,8576
What is 22315 plus 89300?,111615
What is 85622 plus 86122?,171744
What is 58 plus 34?,92
What is 26 plus 61?,87
What is 23108 plus 66819?,89927
What is 258 plus 819?,1077
What is 4275 plus 7737?,12012
What is 444 plus 946?,1390
What is 807 plus 162?,969
What is 5440 plus 1280?,6720
What is 57 plus 11?,68
What is 90227 plus 93497?,183724
What is 95889 plus 94112?,190001
